"날짜","종가","오픈","고가","저가","변동 %"
"2018년 05월 29일","130.90","131.21","131.49","129.63","-0.23%"
"2018년 05월 28일","131.20","131.98","132.14","131.03","-0.59%"
"2018년 05월 25일","131.98","133.55","133.75","131.84","-1.18%"
"2018년 05월 24일","133.56","133.11","134.27","133.00","0.35%"
"2018년 05월 23일","133.10","133.55","134.06","132.90","-0.33%"
"2018년 05월 22일","133.54","133.83","134.11","133.33","-0.25%"
"2018년 05월 21일","133.87","133.12","134.31","133.08","0.46%"
"2018년 05월 18일","133.26","133.32","133.54","132.62","-0.04%"
"2018년 05월 17일","133.31","133.35","134.14","133.08","-0.06%"
"2018년 05월 16일","133.39","133.10","133.59","132.65","0.24%"
"2018년 05월 15일","133.07","133.37","134.33","132.48","-0.20%"
"2018년 05월 14일","133.34","133.42","134.06","133.20","-0.10%"
"2018년 05월 11일","133.47","133.14","133.97","133.10","0.23%"
"2018년 05월 10일","133.16","133.66","133.94","132.64","-0.36%"
"2018년 05월 09일","133.64","132.50","134.06","132.43","0.87%"
"2018년 05월 08일","132.49","133.84","134.02","132.17","-0.99%"
"2018년 05월 07일","133.82","133.34","134.33","133.16","0.36%"
"2018년 05월 04일","133.34","133.62","134.08","132.94","-0.22%"
"2018년 05월 03일","133.63","132.95","134.09","132.66","0.51%"
"2018년 05월 02일","132.95","132.73","133.63","132.55","0.17%"
"2018년 05월 01일","132.73","133.53","133.70","132.44","-0.61%"
"2018년 04월 30일","133.54","134.18","134.40","133.16","-0.46%"
"2018년 04월 27일","134.16","134.81","135.13","133.51","-0.47%"
"2018년 04월 26일","134.79","135.74","135.96","134.75","-0.70%"
"2018년 04월 25일","135.74","136.33","136.77","135.68","-0.43%"
"2018년 04월 24일","136.32","137.10","137.17","136.03","-0.55%"
"2018년 04월 23일","137.08","136.89","137.26","136.18","0.12%"
"2018년 04월 20일","136.91","136.98","137.22","136.66","-0.04%"
"2018년 04월 19일","136.96","137.23","137.60","136.56","-0.20%"
"2018년 04월 18일","137.23","137.49","137.84","136.95","-0.19%"
"2018년 04월 17일","137.49","137.72","137.89","137.12","-0.15%"
"2018년 04월 16일","137.70","137.85","138.68","137.61","-0.10%"
"2018년 04월 13일","137.84","137.84","138.19","137.30","0.01%"
"2018년 04월 12일","137.83","137.42","138.20","137.07","0.29%"
"2018년 04월 11일","137.43","136.60","137.81","136.45","0.61%"
"2018년 04월 10일","136.60","137.41","137.84","136.17","-0.59%"
"2018년 04월 09일","137.41","136.78","137.71","136.04","0.48%"
"2018년 04월 06일","136.76","135.70","137.10","135.51","0.79%"
"2018년 04월 05일","135.69","135.25","136.17","135.23","0.33%"
"2018년 04월 04일","135.25","134.61","136.00","134.53","0.49%"
"2018년 04월 03일","134.59","134.05","135.02","133.85","0.42%"
"2018년 04월 02일","134.03","135.13","135.33","133.79","-0.86%"
"2018년 03월 30일","135.19","135.57","136.13","135.04","-0.27%"
"2018년 03월 29일","135.56","135.44","136.04","135.12","0.12%"
"2018년 03월 28일","135.40","139.34","139.55","134.97","-2.80%"
"2018년 03월 27일","139.30","140.00","140.31","138.89","-0.53%"
"2018년 03월 26일","140.04","139.60","140.46","139.15","0.21%"
"2018년 03월 23일","139.75","139.50","140.29","138.59","0.18%"
"2018년 03월 22일","139.50","138.43","139.93","138.35","0.84%"
"2018년 03월 21일","138.34","138.34","138.83","137.98","-0.01%"
"2018년 03월 20일","138.36","138.97","139.23","138.26","-0.45%"
"2018년 03월 19일","138.99","138.74","139.28","138.11","0.17%"
"2018년 03월 16일","138.75","138.71","139.01","138.06","0.05%"
"2018년 03월 15일","138.68","137.68","138.97","137.43","0.70%"
"2018년 03월 14일","137.72","137.91","138.31","137.12","-0.13%"
"2018년 03월 13일","137.90","137.53","138.04","137.07","0.28%"
"2018년 03월 12일","137.52","136.96","137.65","136.72","0.39%"
"2018년 03월 09일","136.99","137.02","137.56","136.13","-0.01%"
"2018년 03월 08일","137.01","136.66","137.36","136.37","0.24%"
"2018년 03월 07일","136.68","136.83","137.66","136.42","-0.10%"
"2018년 03월 06일","136.81","137.80","138.19","136.41","-0.74%"
"2018년 03월 05일","137.83","138.62","139.08","137.50","-0.61%"
"2018년 03월 02일","138.67","138.04","139.32","136.96","0.46%"
"2018년 03월 01일","138.04","137.36","138.40","136.80","0.51%"
"2018년 02월 28일","137.34","137.45","137.73","136.87","-0.07%"
"2018년 02월 27일","137.44","136.86","137.54","136.61","0.43%"
"2018년 02월 26일","136.85","137.14","137.46","136.48","-0.28%"
"2018년 02월 23일","137.24","137.61","137.83","136.56","-0.25%"
"2018년 02월 22일","137.59","136.76","137.85","136.64","0.60%"
"2018년 02월 21일","136.77","137.12","137.31","136.54","-0.23%"
"2018년 02월 20일","137.09","137.20","137.75","136.69","-0.09%"
"2018년 02월 19일","137.22","137.00","137.95","136.74","0.04%"
"2018년 02월 16일","137.16","137.03","137.91","136.80","0.09%"
"2018년 02월 15일","137.03","137.32","138.20","136.24","-0.22%"
"2018년 02월 14일","137.33","137.84","138.09","136.25","-0.36%"
"2018년 02월 13일","137.83","136.78","138.02","136.57","0.76%"
"2018년 02월 12일","136.79","136.17","137.05","135.68","0.38%"
"2018년 02월 09일","136.27","138.49","138.76","134.77","-1.60%"
"2018년 02월 08일","138.49","137.90","138.69","137.22","0.43%"
"2018년 02월 07일","137.90","138.22","139.31","137.31","-0.21%"
"2018년 02월 06일","138.19","139.74","140.31","137.91","-1.08%"
"2018년 02월 05일","139.70","140.92","141.38","139.37","-0.88%"
"2018년 02월 02일","140.94","140.13","141.89","140.08","0.57%"
"2018년 02월 01일","140.14","138.74","140.31","138.61","1.00%"
"2018년 01월 31일","138.75","138.99","139.29","138.38","-0.17%"
"2018년 01월 30일","138.98","138.86","139.41","138.20","0.07%"
"2018년 01월 29일","138.88","138.47","139.16","138.20","0.32%"
"2018년 01월 26일","138.44","137.73","138.96","137.45","0.54%"
"2018년 01월 25일","137.70","137.30","138.74","136.84","0.24%"
"2018년 01월 24일","137.37","137.27","137.67","136.18","0.07%"
"2018년 01월 23일","137.27","136.19","137.47","135.75","0.79%"
"2018년 01월 22일","136.19","135.70","136.56","135.69","0.36%"
"2018년 01월 19일","135.70","136.39","136.57","135.41","-0.54%"
"2018년 01월 18일","136.44","135.51","136.98","135.23","0.69%"
"2018년 01월 17일","135.50","135.20","136.37","134.87","0.21%"
"2018년 01월 16일","135.22","134.95","135.59","134.55","0.21%"
"2018년 01월 15일","134.94","133.79","135.34","133.26","0.90%"
"2018년 01월 12일","133.74","132.97","134.06","132.67","0.59%"
"2018년 01월 11일","132.95","132.57","133.33","132.14","0.29%"
"2018년 01월 10일","132.57","132.28","133.08","131.90","0.20%"
"2018년 01월 09일","132.30","132.33","132.54","131.69","-0.02%"
"2018년 01월 08일","132.32","132.11","133.18","131.85","0.28%"
"2018년 01월 05일","131.95","131.64","132.29","131.15","0.19%"
"2018년 01월 04일","131.70","131.42","131.95","130.97","0.24%"
"2018년 01월 03일","131.39","130.79","131.73","130.63","0.44%"
"2018년 01월 02일","130.81","130.07","131.35","129.73","0.55%"
"2018년 01월 01일","130.09","130.01","130.22","129.86","0.05%"
"2017년 12월 29일","130.02","129.71","130.76","129.33","0.24%"
"2017년 12월 28일","129.71","130.00","130.33","129.11","-0.22%"
"2017년 12월 27일","130.00","129.51","130.23","129.03","0.39%"
"2017년 12월 26일","129.49","129.48","129.78","128.81","-0.01%"
"2017년 12월 25일","129.50","129.43","130.00","129.16","0.06%"
"2017년 12월 22일","129.42","129.36","129.69","128.62","0.05%"
"2017년 12월 21일","129.35","128.47","129.35","128.21","0.68%"
"2017년 12월 20일","128.47","130.06","130.18","128.37","-1.23%"
"2017년 12월 19일","130.07","129.91","130.34","129.30","0.12%"
"2017년 12월 18일","129.91","129.92","130.62","129.65","-0.02%"
"2017년 12월 15일","129.93","131.21","131.88","129.55","-0.98%"
"2017년 12월 14일","131.21","130.28","132.68","130.27","0.71%"
"2017년 12월 13일","130.28","130.94","131.29","129.85","-0.51%"
"2017년 12월 12일","130.95","129.86","131.26","129.80","0.83%"
"2017년 12월 11일","129.87","131.58","132.00","129.70","-1.36%"
"2017년 12월 08일","131.66","131.50","131.90","131.10","0.12%"
"2017년 12월 07일","131.50","132.29","132.63","131.44","-0.57%"
"2017년 12월 06일","132.26","131.63","132.71","131.42","0.49%"
"2017년 12월 05일","131.62","130.47","131.86","129.94","0.87%"
"2017년 12월 04일","130.49","130.80","131.53","130.11","-0.24%"
"2017년 12월 01일","130.80","130.81","131.34","130.26","0.00%"
"2017년 11월 30일","130.80","131.05","132.40","130.29","-0.21%"
"2017년 11월 29일","131.07","131.49","131.97","130.46","-0.30%"
"2017년 11월 28일","131.47","133.93","134.02","131.41","-1.83%"
"2017년 11월 27일","133.92","133.52","134.03","133.12","0.29%"
"2017년 11월 24일","133.53","133.21","133.68","133.02","0.24%"
"2017년 11월 23일","133.21","133.20","133.97","133.05","0.01%"
"2017년 11월 22일","133.20","132.87","133.33","132.09","0.25%"
"2017년 11월 21일","132.87","132.28","132.89","131.04","0.45%"
"2017년 11월 20일","132.28","132.81","133.45","132.14","-0.40%"
"2017년 11월 17일","132.81","133.69","134.25","132.48","-0.64%"
"2017년 11월 16일","133.67","134.11","134.51","133.15","-0.34%"
"2017년 11월 15일","134.13","136.37","136.52","133.30","-1.64%"
"2017년 11월 14일","136.37","137.15","137.36","135.45","-0.55%"
"2017년 11월 13일","137.12","137.81","137.89","136.77","-0.49%"
"2017년 11월 10일","137.80","137.58","138.15","137.26","0.20%"
"2017년 11월 09일","137.53","136.47","137.87","136.31","0.78%"
"2017년 11월 08일","136.46","136.32","136.78","136.00","0.10%"
"2017년 11월 07일","136.32","136.77","137.09","135.69","-0.34%"
"2017년 11월 06일","136.79","136.58","137.08","135.88","0.14%"
"2017년 11월 03일","136.60","136.72","137.21","136.29","-0.09%"
"2017년 11월 02일","136.72","136.40","137.26","136.20","0.24%"
"2017년 11월 01일","136.39","136.89","137.16","136.01","-0.38%"
"2017년 10월 31일","136.91","138.01","138.07","136.14","-0.79%"
"2017년 10월 30일","138.00","138.22","138.31","137.34","-0.16%"
"2017년 10월 27일","138.22","138.13","138.43","137.22","0.06%"
"2017년 10월 26일","138.14","140.72","140.81","137.85","-1.83%"
"2017년 10월 25일","140.72","141.27","141.30","140.02","-0.40%"
"2017년 10월 24일","141.28","141.33","141.55","140.84","-0.04%"
"2017년 10월 23일","141.33","141.66","142.16","141.09","-0.34%"
"2017년 10월 20일","141.81","142.39","142.81","141.45","-0.39%"
"2017년 10월 19일","142.37","142.31","142.69","141.87","0.04%"
"2017년 10월 18일","142.31","142.36","142.71","141.84","-0.05%"
"2017년 10월 17일","142.38","142.84","143.27","142.03","-0.33%"
"2017년 10월 16일","142.85","142.76","143.37","142.31","0.02%"
"2017년 10월 13일","142.82","143.38","143.64","142.56","-0.38%"
"2017년 10월 12일","143.36","143.01","143.75","142.93","0.24%"
"2017년 10월 11일","143.02","142.77","143.43","142.53","0.18%"
"2017년 10월 10일","142.77","143.27","143.33","142.26","-0.34%"
"2017년 10월 09일","143.25","143.40","143.63","142.85","-0.10%"
"2017년 10월 06일","143.39","142.71","143.44","142.14","0.48%"
"2017년 10월 05일","142.71","143.65","143.76","142.41","-0.63%"
"2017년 10월 04일","143.62","143.25","143.90","143.03","0.26%"
"2017년 10월 03일","143.25","143.29","143.53","142.65","-0.03%"
"2017년 10월 02일","143.29","143.59","143.98","143.18","-0.39%"
"2017년 09월 29일","143.85","144.41","144.54","143.29","-0.39%"
"2017년 09월 28일","144.42","144.04","144.55","143.73","0.25%"
"2017년 09월 27일","144.06","144.18","144.51","143.29","-0.08%"
"2017년 09월 26일","144.17","145.15","145.71","143.66","-0.68%"
"2017년 09월 25일","145.15","145.24","145.49","144.51","-0.08%"
"2017년 09월 22일","145.27","145.16","146.31","145.05","0.06%"
"2017년 09월 21일","145.18","143.91","145.30","143.69","0.89%"
"2017년 09월 20일","143.90","145.03","145.11","143.39","-0.78%"
"2017년 09월 19일","145.03","144.26","145.14","144.08","0.53%"
"2017년 09월 18일","144.26","144.41","144.74","143.51","-0.06%"
"2017년 09월 15일","144.34","144.03","145.08","143.42","0.22%"
"2017년 09월 14일","144.03","143.68","144.14","142.56","0.25%"
"2017년 09월 13일","143.67","144.06","144.29","142.90","-0.26%"
"2017년 09월 12일","144.05","144.14","144.41","143.12","-0.08%"
"2017년 09월 11일","144.16","146.28","146.53","143.94","-1.44%"
"2017년 09월 08일","146.26","145.86","146.88","145.62","0.28%"
"2017년 09월 07일","145.85","145.21","146.12","144.69","0.44%"
"2017년 09월 06일","145.21","145.56","146.42","144.91","-0.25%"
"2017년 09월 05일","145.58","145.14","145.92","144.54","0.32%"
"2017년 09월 04일","145.12","143.81","145.74","143.58","0.90%"
"2017년 09월 01일","143.83","144.93","145.19","143.24","-0.76%"
"2017년 08월 31일","144.93","143.94","145.01","143.42","0.69%"
"2017년 08월 30일","143.94","145.15","145.25","143.88","-0.81%"
"2017년 08월 29일","145.12","144.25","146.23","143.89","0.59%"
"2017년 08월 28일","144.27","144.66","145.15","143.88","-0.21%"
"2017년 08월 25일","144.57","143.84","144.95","143.47","0.51%"
"2017년 08월 24일","143.84","143.31","144.09","143.21","0.37%"
"2017년 08월 23일","143.31","143.18","143.62","142.69","0.10%"
"2017년 08월 22일","143.16","144.16","144.26","142.98","-0.71%"
"2017년 08월 21일","144.18","144.15","144.47","143.55","0.01%"
"2017년 08월 18일","144.16","143.34","144.44","142.98","0.55%"
"2017년 08월 17일","143.37","143.27","144.07","142.54","0.03%"
"2017년 08월 16일","143.33","142.75","144.05","142.63","0.41%"
"2017년 08월 15일","142.74","143.30","143.41","142.16","-0.40%"
"2017년 08월 14일","143.31","143.89","144.17","143.01","-0.51%"
"2017년 08월 11일","144.05","143.67","144.40","142.90","0.15%"
"2017년 08월 10일","143.84","143.05","144.30","142.92","0.45%"
"2017년 08월 09일","143.20","141.72","143.47","141.44","0.91%"
"2017년 08월 08일","141.91","142.09","142.93","141.31","-0.23%"
"2017년 08월 07일","142.24","141.83","142.43","141.51","0.15%"
"2017년 08월 04일","142.02","142.63","142.99","141.35","-0.54%"
"2017년 08월 03일","142.79","142.03","143.29","141.92","0.42%"
"2017년 08월 02일","142.19","141.26","142.92","141.22","0.52%"
"2017년 08월 01일","141.46","142.17","142.68","141.14","-0.62%"
"2017년 07월 31일","142.34","141.73","142.67","140.50","0.13%"
"2017년 07월 28일","142.15","140.35","142.37","140.17","1.19%"
"2017년 07월 27일","140.48","140.80","141.57","139.80","-0.35%"
"2017년 07월 26일","140.97","140.32","141.32","139.58","0.35%"
"2017년 07월 25일","140.48","139.14","140.55","138.82","0.84%"
"2017년 07월 24일","139.31","139.46","139.72","138.22","0.07%"
"2017년 07월 21일","139.21","139.19","139.84","138.83","-0.10%"
"2017년 07월 20일","139.35","139.50","140.04","138.60","-0.21%"
"2017년 07월 19일","139.65","138.96","139.79","138.29","0.38%"
"2017년 07월 18일","139.12","138.13","139.77","138.02","0.59%"
"2017년 07월 17일","138.30","137.76","138.83","137.35","0.26%"
"2017년 07월 14일","137.94","137.61","138.35","137.19","0.13%"
"2017년 07월 13일","137.76","137.26","137.97","136.83","0.25%"
"2017년 07월 12일","137.42","138.63","138.97","137.19","-1.02%"
"2017년 07월 11일","138.83","137.88","138.91","137.44","0.58%"
"2017년 07월 10일","138.03","137.70","138.37","137.28","0.07%"
"2017년 07월 07일","137.93","138.46","138.73","137.26","-0.48%"
"2017년 07월 06일","138.60","137.27","138.83","136.80","0.85%"
"2017년 07월 05일","137.43","137.56","138.14","136.90","-0.21%"
"2017년 07월 04일","137.72","137.37","138.24","137.02","0.18%"
"2017년 07월 03일","137.47","137.13","137.69","136.64","0.18%"
"2017년 06월 30일","137.22","136.64","137.36","135.93","0.31%"
"2017년 06월 29일","136.79","135.03","136.94","134.77","1.20%"
"2017년 06월 28일","135.17","135.30","136.20","134.66","-0.21%"
"2017년 06월 27일","135.46","133.50","135.79","133.38","1.35%"
"2017년 06월 26일","133.65","134.15","134.86","133.29","-0.51%"
"2017년 06월 23일","134.33","134.05","134.82","133.85","0.10%"
"2017년 06월 22일","134.19","133.86","134.92","133.44","0.13%"
"2017년 06월 21일","134.01","133.49","134.18","133.04","0.28%"
"2017년 06월 20일","133.64","133.54","134.49","133.13","-0.04%"
"2017년 06월 19일","133.70","134.02","134.57","133.49","-0.33%"
"2017년 06월 16일","134.14","132.77","134.34","132.40","0.92%"
"2017년 06월 15일","132.92","132.79","133.63","132.50","-0.02%"
"2017년 06월 14일","132.95","133.64","134.42","132.56","-0.62%"
"2017년 06월 13일","133.78","133.30","134.35","132.92","0.24%"
"2017년 06월 12일","133.46","132.28","133.96","132.09","0.73%"
"2017년 06월 09일","132.49","131.92","132.59","131.49","0.31%"
"2017년 06월 08일","132.08","132.21","132.78","131.85","-0.21%"
"2017년 06월 07일","132.36","132.11","133.18","131.95","0.07%"
"2017년 06월 06일","132.27","132.18","132.80","131.65","-0.05%"
"2017년 06월 05일","132.33","132.61","133.20","131.80","-0.45%"
"2017년 06월 02일","132.93","132.60","133.37","132.21","0.14%"
"2017년 06월 01일","132.75","132.59","133.51","132.24","0.02%"
"2017년 05월 31일","132.73","133.21","133.47","132.09","-0.48%"
"2017년 05월 30일","133.37","133.22","133.75","132.62","0.00%"
"2017년 05월 29일","133.37","133.01","133.74","132.92","-0.14%"
"2017년 05월 26일","133.56","133.25","133.66","132.69","0.12%"
"2017년 05월 25일","133.40","134.20","134.73","133.12","-0.71%"
"2017년 05월 24일","134.35","134.24","134.72","133.50","-0.03%"
"2017년 05월 23일","134.39","133.71","135.24","133.43","0.40%"
"2017년 05월 22일","133.85","133.32","134.16","132.94","0.30%"
"2017년 05월 19일","133.45","133.00","134.73","132.65","0.23%"
"2017년 05월 18일","133.15","133.48","134.18","132.48","-0.35%"
"2017년 05월 17일","133.62","131.70","133.67","131.60","1.33%"
"2017년 05월 16일","131.87","130.57","132.13","130.30","0.88%"
"2017년 05월 15일","130.72","130.87","131.82","130.37","-0.40%"
"2017년 05월 12일","131.25","130.62","131.59","130.44","0.37%"
"2017년 05월 11일","130.76","131.17","131.64","130.43","-0.42%"
"2017년 05월 10일","131.31","130.94","131.99","130.16","0.18%"
"2017년 05월 09일","131.08","130.96","131.88","130.47","-0.02%"
"2017년 05월 08일","131.11","132.40","132.65","130.75","-0.79%"
"2017년 05월 05일","132.16","130.74","132.58","130.24","0.99%"
"2017년 05월 04일","130.87","130.91","131.75","130.33","-0.14%"
"2017년 05월 03일","131.06","131.27","131.78","130.78","-0.30%"
"2017년 05월 02일","131.46","132.20","132.59","130.93","-0.68%"
"2017년 05월 01일","132.36","132.75","133.10","131.94","-0.15%"
"2017년 04월 28일","132.56","131.97","133.85","131.62","0.33%"
"2017년 04월 27일","132.13","131.82","132.85","131.37","0.11%"
"2017년 04월 26일","131.99","131.55","132.30","131.04","0.21%"
"2017년 04월 25일","131.71","132.56","132.98","131.14","-0.75%"
"2017년 04월 24일","132.71","133.50","133.86","131.54","1.42%"
"2017년 04월 21일","130.85","131.86","132.40","130.35","-0.88%"
"2017년 04월 20일","132.01","133.15","133.50","131.80","-0.96%"
"2017년 04월 19일","133.29","134.12","134.31","132.94","-0.72%"
"2017년 04월 18일","134.25","132.24","134.74","132.13","1.40%"
"2017년 04월 17일","132.40","132.22","133.29","131.93","0.02%"
"2017년 04월 14일","132.38","132.19","133.26","132.05","0.02%"
"2017년 04월 13일","132.36","132.63","133.23","131.73","-0.31%"
"2017년 04월 12일","132.77","133.10","133.81","132.25","-0.37%"
"2017년 04월 11일","133.26","132.42","133.83","132.19","0.53%"
"2017년 04월 10일","132.56","131.31","132.82","131.06","0.86%"
"2017년 04월 07일","131.43","131.01","132.43","130.90","0.21%"
"2017년 04월 06일","131.16","130.90","131.93","130.82","0.09%"
"2017년 04월 05일","131.04","130.82","131.48","130.21","0.04%"
"2017년 04월 04일","130.99","130.09","131.07","129.88","0.58%"
"2017년 04월 03일","130.24","129.84","130.50","129.49","0.18%"
"2017년 03월 31일","130.01","130.50","130.90","129.64","-0.48%"
"2017년 03월 30일","130.64","130.61","131.60","130.02","-0.10%"
"2017년 03월 29일","130.77","130.81","131.14","129.89","-0.15%"
"2017년 03월 28일","130.96","130.67","131.38","130.35","0.05%"
"2017년 03월 27일","130.89","131.44","132.31","130.38","-0.49%"
"2017년 03월 24일","131.54","132.13","132.41","131.07","-0.54%"
"2017년 03월 23일","132.25","131.88","132.70","131.53","0.17%"
"2017년 03월 22일","132.03","132.46","132.87","131.46","-0.46%"
"2017년 03월 21일","132.64","131.34","132.87","131.10","0.88%"
"2017년 03월 20일","131.48","133.11","133.76","131.05","-1.27%"
"2017년 03월 17일","133.17","132.48","133.94","132.37","0.38%"
"2017년 03월 16일","132.66","132.69","133.62","131.71","-0.14%"
"2017년 03월 15일","132.84","133.28","133.71","132.18","-0.43%"
"2017년 03월 14일","133.42","133.75","134.35","133.04","-0.45%"
"2017년 03월 13일","134.02","133.48","134.57","133.19","0.36%"
"2017년 03월 10일","133.54","134.99","135.40","133.26","-1.20%"
"2017년 03월 09일","135.16","134.95","135.75","134.66","0.01%"
"2017년 03월 08일","135.14","135.98","136.33","134.87","-0.72%"
"2017년 03월 07일","136.12","135.90","136.44","134.80","0.05%"
"2017년 03월 06일","136.05","136.65","137.54","135.74","-0.56%"
"2017년 03월 03일","136.81","135.49","136.89","135.20","0.86%"
"2017년 03월 02일","135.65","135.44","135.96","134.95","0.04%"
"2017년 03월 01일","135.60","135.36","136.41","134.93","0.04%"
"2017년 02월 28일","135.54","135.42","135.81","134.22","-0.01%"
"2017년 02월 27일","135.56","134.99","135.94","134.70","0.44%"
"2017년 02월 24일","134.97","135.79","136.05","134.76","-0.68%"
"2017년 02월 23일","135.89","135.92","136.65","135.25","-0.13%"
"2017년 02월 22일","136.07","136.54","137.04","135.75","-0.47%"
"2017년 02월 21일","136.71","137.21","137.84","136.39","-0.49%"
"2017년 02월 20일","137.38","137.84","138.21","136.98","-0.46%"
"2017년 02월 17일","138.01","137.66","138.56","137.39","0.15%"
"2017년 02월 16일","137.81","136.02","138.06","135.65","1.23%"
"2017년 02월 15일","136.14","135.46","136.78","135.20","0.40%"
"2017년 02월 14일","135.60","136.87","137.26","135.19","-1.03%"
"2017년 02월 13일","137.01","136.69","137.75","136.23","-0.04%"
"2017년 02월 10일","137.06","137.85","138.73","136.36","-0.75%"
"2017년 02월 09일","138.09","137.53","138.33","137.10","0.28%"
"2017년 02월 08일","137.71","137.26","138.05","137.02","0.22%"
"2017년 02월 07일","137.41","137.35","138.52","136.92","-0.09%"
"2017년 02월 06일","137.54","138.55","139.01","136.82","-0.84%"
"2017년 02월 03일","138.71","138.48","139.50","138.01","0.05%"
"2017년 02월 02일","138.64","139.97","140.54","138.25","-1.05%"
"2017년 02월 01일","140.11","139.51","140.89","139.16","0.33%"
"2017년 01월 31일","139.65","140.65","140.98","139.07","-0.82%"
"2017년 01월 30일","140.80","140.97","141.86","140.38","-0.36%"
"2017년 01월 27일","141.31","140.38","141.55","139.74","0.52%"
"2017년 01월 26일","140.58","139.74","140.59","138.97","0.49%"
"2017년 01월 25일","139.89","139.97","140.58","139.03","-0.16%"
"2017년 01월 24일","140.12","139.22","140.31","138.74","0.55%"
"2017년 01월 23일","139.36","139.38","140.12","138.68","-0.26%"
"2017년 01월 20일","139.73","138.96","140.09","138.28","0.45%"
"2017년 01월 19일","139.11","138.54","139.44","138.09","0.28%"
"2017년 01월 18일","138.72","137.28","139.05","136.94","0.95%"
"2017년 01월 17일","137.42","138.43","139.36","136.94","-0.93%"
"2017년 01월 16일","138.71","137.47","139.16","137.23","0.35%"
"2017년 01월 13일","138.23","137.74","138.82","137.37","0.24%"
"2017년 01월 12일","137.90","138.77","139.20","137.35","-0.73%"
"2017년 01월 11일","138.91","139.50","139.79","138.30","-0.52%"
"2017년 01월 10일","139.64","140.78","141.15","139.01","-0.90%"
"2017년 01월 09일","140.91","140.44","141.56","139.93","0.06%"
"2017년 01월 06일","140.82","139.17","140.94","138.90","1.00%"
"2017년 01월 05일","139.42","138.93","139.70","137.94","0.13%"
"2017년 01월 04일","139.24","139.22","139.88","138.38","-0.12%"
"2017년 01월 03일","139.41","138.94","140.36","138.74","0.22%"
"2017년 01월 02일","139.10","139.63","140.19","138.71","-0.46%"
"2016년 12월 30일","139.74","139.42","141.40","138.76","0.13%"
"2016년 12월 29일","139.56","138.67","139.81","138.49","0.46%"
"2016년 12월 28일","138.92","138.55","139.42","138.29","0.15%"
"2016년 12월 27일","138.71","138.00","138.98","137.71","0.41%"
"2016년 12월 26일","138.15","137.83","138.44","137.49","0.14%"
"2016년 12월 23일","137.96","138.15","138.56","137.56","-0.25%"
"2016년 12월 22일","138.30","137.40","139.16","137.23","0.55%"
"2016년 12월 21일","137.54","136.82","138.36","136.59","0.42%"
"2016년 12월 20일","136.96","136.60","137.54","136.40","0.12%"
"2016년 12월 19일","136.79","136.30","137.78","136.11","-0.01%"
"2016년 12월 16일","136.81","136.37","137.28","135.92","0.21%"
"2016년 12월 15일","136.52","137.39","138.35","136.20","-0.76%"
"2016년 12월 14일","137.57","138.06","139.32","136.67","-0.46%"
"2016년 12월 13일","138.21","137.89","138.95","137.60","0.13%"
"2016년 12월 12일","138.03","137.66","138.81","137.44","0.05%"
"2016년 12월 09일","137.96","137.71","138.61","137.06","0.05%"
"2016년 12월 08일","137.89","138.34","139.36","137.29","-0.44%"
"2016년 12월 07일","138.50","139.24","139.71","137.68","-0.62%"
"2016년 12월 06일","139.37","139.27","140.47","138.98","-0.03%"
"2016년 12월 05일","139.41","138.69","140.10","136.46","0.56%"
"2016년 12월 02일","138.63","138.51","139.83","138.17","-0.04%"
"2016년 12월 01일","138.68","137.87","139.10","137.17","0.37%"
"2016년 11월 30일","138.17","136.72","138.83","136.50","0.95%"
"2016년 11월 29일","136.87","137.03","137.27","136.14","-0.28%"
"2016년 11월 28일","137.26","137.01","137.61","136.26","0.15%"
"2016년 11월 25일","137.06","137.30","137.93","136.57","-0.31%"
"2016년 11월 24일","137.48","137.03","137.76","136.50","0.17%"
"2016년 11월 23일","137.25","137.12","138.45","136.78","-0.07%"
"2016년 11월 22일","137.35","137.86","138.52","136.95","-0.56%"
"2016년 11월 21일","138.12","137.32","138.74","136.96","0.53%"
"2016년 11월 18일","137.39","138.03","138.55","136.64","-0.56%"
"2016년 11월 17일","138.17","137.95","139.19","137.33","0.05%"
"2016년 11월 16일","138.10","138.19","139.30","137.37","-0.27%"
"2016년 11월 15일","138.47","137.79","139.36","137.49","0.38%"
"2016년 11월 14일","137.94","137.91","139.13","137.34","-0.52%"
"2016년 11월 11일","138.66","139.18","139.91","137.86","-0.56%"
"2016년 11월 10일","139.44","138.57","140.10","137.63","0.48%"
"2016년 11월 09일","138.77","137.02","141.61","136.67","1.16%"
"2016년 11월 08일","137.18","138.50","138.71","136.73","-1.06%"
"2016년 11월 07일","138.65","139.65","140.19","138.08","-0.89%"
"2016년 11월 04일","139.90","139.61","140.25","138.91","0.07%"
"2016년 11월 03일","139.80","139.57","140.22","138.80","-0.01%"
"2016년 11월 02일","139.81","139.33","140.49","139.00","0.24%"
"2016년 11월 01일","139.48","138.17","139.86","137.57","0.82%"
"2016년 10월 31일","138.35","138.72","139.13","137.84","-0.35%"
"2016년 10월 28일","138.83","138.65","139.50","137.74","0.01%"
"2016년 10월 27일","138.81","137.41","139.52","137.14","0.91%"
"2016년 10월 26일","137.56","136.31","137.73","136.07","0.81%"
"2016년 10월 25일","136.45","137.40","138.09","136.15","-0.81%"
"2016년 10월 24일","137.57","137.56","137.98","136.62","-0.15%"
