날짜,종가,오픈,고가,저가,변동 %
2017년 06월 26일,1.7144,1.7131,1.7218,1.7109,-0.12%
2017년 06월 23일,1.7165,1.7142,1.7231,1.711,0.01%
2017년 06월 22일,1.7163,1.7164,1.7222,1.7103,-0.12%
2017년 06월 21일,1.7183,1.7184,1.727,1.7149,-0.12%
2017년 06월 20일,1.7203,1.7159,1.7262,1.7136,0.14%
2017년 06월 19일,1.7179,1.699,1.7193,1.6937,0.90%
2017년 06월 16일,1.7026,1.6954,1.7131,1.6909,0.28%
2017년 06월 15일,1.6979,1.6912,1.7124,1.6895,0.26%
2017년 06월 14일,1.6935,1.7026,1.7065,1.6874,-0.67%
2017년 06월 13일,1.705,1.7069,1.7118,1.6989,-0.25%
2017년 06월 12일,1.7093,1.6933,1.7153,1.6907,0.78%
2017년 06월 09일,1.696,1.6842,1.6981,1.6807,0.56%
2017년 06월 08일,1.6865,1.6763,1.6897,1.6727,0.44%
2017년 06월 07일,1.6791,1.6688,1.6886,1.6686,0.48%
2017년 06월 06일,1.6711,1.6693,1.678,1.6651,-0.01%
2017년 06월 05일,1.6712,1.6655,1.6765,1.6626,0.16%
2017년 06월 02일,1.6686,1.6656,1.6759,1.6615,0.00%
2017년 06월 01일,1.6686,1.661,1.6742,1.6589,0.32%
2017년 05월 31일,1.6632,1.6628,1.6723,1.6533,-0.17%
2017년 05월 30일,1.6661,1.6613,1.6715,1.6595,0.18%
2017년 05월 29일,1.6631,1.6615,1.6701,1.6606,-0.05%
2017년 05월 26일,1.664,1.6719,1.6796,1.6609,-0.63%
2017년 05월 25일,1.6746,1.6623,1.6781,1.6579,0.56%
2017년 05월 24일,1.6652,1.6648,1.6742,1.6621,-0.13%
2017년 05월 23일,1.6674,1.6617,1.6842,1.6608,0.20%
2017년 05월 22일,1.664,1.6684,1.679,1.6592,-0.40%
2017년 05월 19일,1.6706,1.6776,1.6847,1.6602,-0.51%
2017년 05월 18일,1.6792,1.6721,1.6847,1.6626,0.33%
2017년 05월 17일,1.6737,1.6713,1.6828,1.667,-0.04%
2017년 05월 16일,1.6743,1.6711,1.681,1.6658,0.09%
2017년 05월 15일,1.6728,1.6698,1.6785,1.6582,0.07%
2017년 05월 12일,1.6717,1.6711,1.6833,1.6682,-0.07%
2017년 05월 11일,1.6728,1.6796,1.6878,1.6696,-0.53%
2017년 05월 10일,1.6817,1.6758,1.6905,1.6661,0.17%
2017년 05월 09일,1.6789,1.6676,1.6833,1.6666,0.52%
2017년 05월 08일,1.6702,1.6887,1.6958,1.6659,-1.27%
2017년 05월 05일,1.6917,1.6804,1.6956,1.6773,0.57%
2017년 05월 04일,1.6821,1.6918,1.6974,1.6758,-0.76%
2017년 05월 03일,1.6949,1.688,1.6981,1.6824,0.24%
2017년 05월 02일,1.6908,1.7066,1.7098,1.6855,-1.06%
2017년 05월 01일,1.709,1.7025,1.7106,1.7003,0.19%
2017년 04월 28일,1.7058,1.7046,1.7236,1.7,-0.06%
2017년 04월 27일,1.7069,1.7026,1.7137,1.6957,0.15%
2017년 04월 26일,1.7043,1.7026,1.7109,1.6929,-0.01%
2017년 04월 25일,1.7044,1.7286,1.735,1.7012,-1.55%
2017년 04월 24일,1.7313,1.7351,1.7416,1.7214,-0.31%
2017년 04월 21일,1.7366,1.7492,1.755,1.7344,-0.82%
2017년 04월 20일,1.751,1.7604,1.7673,1.7407,-0.70%
2017년 04월 19일,1.7634,1.7588,1.7645,1.7478,0.09%
2017년 04월 18일,1.7618,1.7519,1.7805,1.7511,0.38%
2017년 04월 17일,1.7552,1.748,1.7608,1.7441,0.27%
2017년 04월 14일,1.7504,1.7429,1.7574,1.7416,0.22%
2017년 04월 13일,1.7466,1.7365,1.7533,1.7231,0.47%
2017년 04월 12일,1.7385,1.7484,1.7572,1.7333,-0.65%
2017년 04월 11일,1.7499,1.7486,1.7643,1.7459,-0.11%
2017년 04월 10일,1.7518,1.7303,1.7571,1.7289,1.06%
2017년 04월 07일,1.7335,1.7202,1.7379,1.719,0.59%
2017년 04월 06일,1.7234,1.7129,1.728,1.7105,0.51%
2017년 04월 05일,1.7147,1.7006,1.7187,1.6959,0.62%
2017년 04월 04일,1.7041,1.6941,1.7108,1.6934,0.41%
2017년 04월 03일,1.6971,1.6894,1.7063,1.6824,0.19%
2017년 03월 31일,1.6938,1.6835,1.6969,1.6732,0.41%
2017년 03월 30일,1.6868,1.6729,1.6921,1.6728,0.63%
2017년 03월 29일,1.6762,1.6737,1.6825,1.6686,-0.04%
2017년 03월 28일,1.6769,1.669,1.6823,1.663,0.32%
2017년 03월 27일,1.6716,1.69,1.6933,1.6661,-1.29%
2017년 03월 24일,1.6934,1.6902,1.6973,1.6834,0.00%
2017년 03월 23일,1.6934,1.6858,1.7018,1.6819,0.27%
2017년 03월 22일,1.6888,1.7018,1.7119,1.6821,-0.86%
2017년 03월 21일,1.7035,1.6849,1.7054,1.6843,0.90%
2017년 03월 20일,1.6883,1.703,1.7098,1.6768,-1.00%
2017년 03월 17일,1.7053,1.7017,1.7134,1.6995,0.01%
2017년 03월 16일,1.7051,1.6903,1.7166,1.6895,0.70%
2017년 03월 15일,1.6932,1.715,1.7199,1.6888,-1.44%
2017년 03월 14일,1.7179,1.7187,1.7279,1.7134,-0.26%
2017년 03월 13일,1.7223,1.7275,1.737,1.7143,-0.47%
2017년 03월 10일,1.7304,1.7403,1.746,1.727,-0.73%
2017년 03월 09일,1.7432,1.7372,1.7519,1.7363,0.14%
2017년 03월 08일,1.7408,1.7428,1.7509,1.7316,-0.31%
2017년 03월 07일,1.7463,1.743,1.751,1.7295,0.03%
2017년 03월 06일,1.7457,1.7519,1.7652,1.742,-0.44%
2017년 03월 03일,1.7534,1.7531,1.7694,1.7486,-0.09%
2017년 03월 02일,1.7549,1.753,1.7606,1.7446,-0.03%
2017년 03월 01일,1.7554,1.7474,1.768,1.7469,0.33%
2017년 02월 28일,1.7497,1.7533,1.7574,1.7283,-0.30%
2017년 02월 27일,1.755,1.7463,1.7619,1.7444,0.40%
2017년 02월 24일,1.748,1.7642,1.7686,1.7429,-1.04%
2017년 02월 23일,1.7663,1.7669,1.7783,1.7582,-0.21%
2017년 02월 22일,1.77,1.7782,1.7876,1.7661,-0.63%
2017년 02월 21일,1.7813,1.7833,1.7933,1.7731,-0.29%
2017년 02월 20일,1.7865,1.7846,1.7896,1.7762,-0.01%
2017년 02월 17일,1.7867,1.7842,1.8017,1.7794,-0.02%
2017년 02월 16일,1.7871,1.7734,1.7938,1.7711,0.59%
2017년 02월 15일,1.7767,1.7725,1.7915,1.7704,0.07%
2017년 02월 14일,1.7755,1.7855,1.7943,1.7653,-0.76%
2017년 02월 13일,1.7891,1.7907,1.8081,1.7847,-0.20%
2017년 02월 10일,1.7926,1.7799,1.7969,1.7738,0.57%
2017년 02월 09일,1.7825,1.7646,1.7845,1.7547,0.83%
2017년 02월 08일,1.7679,1.7635,1.7835,1.7594,0.05%
2017년 02월 07일,1.7671,1.7686,1.7933,1.7629,-0.22%
2017년 02월 06일,1.771,1.7744,1.7866,1.7663,-0.35%
2017년 02월 03일,1.7772,1.7791,1.791,1.7718,-0.21%
2017년 02월 02일,1.7809,1.783,1.7877,1.763,-0.25%
2017년 02월 01일,1.7853,1.7738,1.7949,1.7713,0.50%
2017년 01월 31일,1.7765,1.8051,1.8081,1.7661,-1.74%
2017년 01월 30일,1.808,1.8099,1.8201,1.8024,-0.31%
2017년 01월 27일,1.8137,1.7986,1.8167,1.7946,0.71%
2017년 01월 26일,1.801,1.7884,1.8135,1.7786,0.50%
2017년 01월 25일,1.792,1.79,1.8037,1.7831,-0.07%
2017년 01월 24일,1.7933,1.779,1.7941,1.772,0.70%
2017년 01월 23일,1.7808,1.7888,1.7955,1.768,-0.58%
2017년 01월 20일,1.7911,1.7762,1.7952,1.7619,0.70%
2017년 01월 19일,1.7786,1.7809,1.7933,1.7716,-0.28%
2017년 01월 18일,1.7836,1.7678,1.7874,1.764,0.80%
2017년 01월 17일,1.7695,1.7843,1.7932,1.758,-0.96%
2017년 01월 16일,1.7866,1.7805,1.7934,1.7805,0.25%
2017년 01월 13일,1.7822,1.7755,1.7905,1.7692,0.28%
2017년 01월 12일,1.7772,1.7669,1.7785,1.7506,0.40%
2017년 01월 11일,1.7701,1.7909,1.7955,1.7666,-1.33%
2017년 01월 10일,1.794,1.7899,1.7959,1.7761,0.04%
2017년 01월 09일,1.7933,1.7974,1.8132,1.7875,-0.45%
2017년 01월 06일,1.8014,1.7853,1.8054,1.7775,0.78%
2017년 01월 05일,1.7875,1.7784,1.7926,1.7619,0.33%
2017년 01월 04일,1.7817,1.7857,1.7968,1.7757,-0.32%
2017년 01월 03일,1.7875,1.7946,1.8078,1.7848,-0.55%
2017년 01월 02일,1.7974,1.799,1.8077,1.7935,-0.28%
2016년 12월 30일,1.8025,1.8062,1.8095,1.7888,-0.30%
2016년 12월 29일,1.8079,1.8038,1.8203,1.7901,0.13%
2016년 12월 28일,1.8056,1.7911,1.8073,1.788,0.71%
2016년 12월 27일,1.7928,1.7845,1.7985,1.7774,0.27%
2016년 12월 26일,1.7879,1.7789,1.7891,1.7742,0.35%
2016년 12월 23일,1.7817,1.7827,1.7948,1.7705,-0.17%
2016년 12월 22일,1.7847,1.7695,1.793,1.7686,0.76%
2016년 12월 21일,1.7712,1.7618,1.7828,1.757,0.44%
2016년 12월 20일,1.7634,1.751,1.7724,1.7507,0.58%
2016년 12월 19일,1.7533,1.7602,1.7671,1.7461,-0.50%
2016년 12월 16일,1.7621,1.7757,1.7868,1.7577,-0.95%
2016년 12월 15일,1.779,1.7891,1.8025,1.7745,-0.66%
2016년 12월 14일,1.7909,1.7856,1.8017,1.7706,0.13%
2016년 12월 13일,1.7885,1.7917,1.8041,1.7847,-0.31%
2016년 12월 12일,1.7941,1.7969,1.8023,1.7879,-0.31%
2016년 12월 09일,1.7997,1.773,1.8048,1.7728,1.35%
2016년 12월 08일,1.7758,1.7668,1.781,1.7646,0.41%
2016년 12월 07일,1.7686,1.7789,1.7875,1.7561,-0.69%
2016년 12월 06일,1.7809,1.7513,1.7812,1.7506,1.50%
2016년 12월 05일,1.7545,1.7469,1.7635,1.742,0.80%
2016년 12월 02일,1.7406,1.7309,1.7444,1.7255,0.47%
2016년 12월 01일,1.7325,1.7389,1.7442,1.7234,-0.56%
2016년 11월 30일,1.7423,1.7311,1.7507,1.7304,0.46%
2016년 11월 29일,1.7343,1.7329,1.7449,1.7232,-0.07%
2016년 11월 28일,1.7355,1.729,1.7434,1.7181,0.21%
2016년 11월 25일,1.7319,1.7413,1.7469,1.7265,-0.72%
2016년 11월 24일,1.7444,1.7416,1.7507,1.7307,-0.03%
2016년 11월 23일,1.745,1.7244,1.7484,1.7223,1.00%
2016년 11월 22일,1.7277,1.7467,1.7541,1.7235,-1.25%
2016년 11월 21일,1.7495,1.7378,1.7512,1.7332,0.49%
2016년 11월 18일,1.741,1.741,1.755,1.7293,-0.16%
2016년 11월 17일,1.7438,1.7313,1.7481,1.7281,0.56%
2016년 11월 16일,1.7341,1.735,1.7601,1.7283,-0.21%
2016년 11월 15일,1.7378,1.7398,1.7559,1.7326,-0.28%
2016년 11월 14일,1.7426,1.7439,1.7674,1.7386,-0.23%
2016년 11월 11일,1.7466,1.7649,1.7787,1.7388,-1.18%
2016년 11월 10일,1.7674,1.779,1.7969,1.759,-0.87%
2016년 11월 09일,1.7829,1.7403,1.7891,1.7398,2.25%
2016년 11월 08일,1.7436,1.7444,1.7548,1.733,-0.23%
2016년 11월 07일,1.7476,1.7366,1.7541,1.732,0.46%
2016년 11월 04일,1.7396,1.7533,1.7615,1.7323,-0.95%
2016년 11월 03일,1.7562,1.7589,1.7683,1.7459,-0.35%
2016년 11월 02일,1.7624,1.7577,1.7712,1.7445,0.11%
2016년 11월 01일,1.7605,1.7495,1.7639,1.7415,0.53%
2016년 10월 31일,1.7513,1.7514,1.7575,1.741,-0.17%
2016년 10월 28일,1.7542,1.7605,1.7694,1.7488,-0.52%
2016년 10월 27일,1.7634,1.7384,1.7664,1.735,1.28%
2016년 10월 26일,1.7411,1.7274,1.7453,1.725,0.62%
2016년 10월 25일,1.7303,1.7203,1.739,1.7171,0.40%
2016년 10월 24일,1.7234,1.7009,1.7296,1.6925,1.12%
2016년 10월 21일,1.7043,1.6936,1.7135,1.692,0.47%
2016년 10월 20일,1.6964,1.6812,1.6994,1.6787,0.74%
2016년 10월 19일,1.684,1.6809,1.6871,1.6734,0.00%
2016년 10월 18일,1.684,1.6928,1.6982,1.6756,-0.68%
2016년 10월 17일,1.6956,1.6921,1.7067,1.6914,0.06%
2016년 10월 14일,1.6945,1.6836,1.6955,1.6797,0.48%
2016년 10월 13일,1.6864,1.6867,1.7098,1.6811,-0.18%
2016년 10월 12일,1.6894,1.6831,1.6942,1.6779,0.21%
2016년 10월 11일,1.6859,1.6541,1.6913,1.6524,1.81%
2016년 10월 10일,1.6559,1.6639,1.6679,1.6515,-0.64%
2016년 10월 07일,1.6665,1.6719,1.6784,1.66,-0.42%
2016년 10월 06일,1.6736,1.6775,1.6822,1.6679,-0.40%
2016년 10월 05일,1.6803,1.6788,1.6862,1.6714,-0.08%
2016년 10월 04일,1.6816,1.6694,1.6856,1.6664,0.56%
2016년 10월 03일,1.6722,1.6737,1.6849,1.6687,-0.20%
2016년 09월 30일,1.6756,1.6684,1.6782,1.6619,0.26%
2016년 09월 29일,1.6712,1.6545,1.6791,1.6537,0.81%
2016년 09월 28일,1.6578,1.6526,1.6645,1.6483,0.13%
2016년 09월 27일,1.6557,1.6713,1.6814,1.6492,-1.10%
2016년 09월 26일,1.6741,1.6686,1.681,1.6639,0.18%
2016년 09월 23일,1.6711,1.6702,1.6788,1.6635,-0.11%
2016년 09월 22일,1.673,1.6629,1.6807,1.6593,0.44%
2016년 09월 21일,1.6657,1.6617,1.6798,1.6523,0.08%
2016년 09월 20일,1.6644,1.6543,1.6679,1.6521,0.41%
2016년 09월 19일,1.6576,1.6651,1.6692,1.6507,-0.64%
2016년 09월 16일,1.6683,1.6715,1.6794,1.6618,-0.36%
2016년 09월 15일,1.6743,1.6665,1.6825,1.662,0.31%
2016년 09월 14일,1.6692,1.6642,1.6753,1.657,0.14%
2016년 09월 13일,1.6669,1.6557,1.6808,1.6549,0.51%
2016년 09월 12일,1.6584,1.6506,1.669,1.6428,0.48%
2016년 09월 09일,1.6505,1.6481,1.6624,1.643,-0.02%
2016년 09월 08일,1.6508,1.6426,1.6568,1.6407,0.30%
2016년 09월 07일,1.6459,1.6485,1.6552,1.6365,-0.36%
2016년 09월 06일,1.6518,1.6363,1.6561,1.6358,0.76%
2016년 09월 05일,1.6394,1.661,1.665,1.6363,-1.38%
2016년 09월 02일,1.6623,1.6401,1.6627,1.6343,1.19%
2016년 09월 01일,1.6428,1.6375,1.6556,1.6333,0.16%
2016년 08월 31일,1.6402,1.6587,1.6652,1.6347,-1.22%
2016년 08월 30일,1.6604,1.6646,1.6679,1.6538,-0.41%
2016년 08월 29일,1.6673,1.6665,1.6795,1.6645,-0.13%
2016년 08월 26일,1.6694,1.6807,1.6885,1.6649,-0.84%
2016년 08월 25일,1.6835,1.6702,1.6852,1.6587,0.59%
2016년 08월 24일,1.6736,1.6628,1.6782,1.6602,0.48%
2016년 08월 23일,1.6656,1.6777,1.6814,1.6604,-0.89%
2016년 08월 22일,1.6805,1.6827,1.7059,1.6715,-0.20%
2016년 08월 19일,1.6839,1.681,1.7098,1.68,0.00%
2016년 08월 18일,1.6839,1.6812,1.6999,1.6756,-0.02%
2016년 08월 17일,1.6842,1.6782,1.7122,1.6761,0.19%
2016년 08월 16일,1.681,1.6874,1.6982,1.6757,-0.56%
2016년 08월 15일,1.6905,1.6912,1.6975,1.6843,-0.24%
2016년 08월 12일,1.6946,1.7042,1.724,1.6869,-0.78%
2016년 08월 11일,1.708,1.6861,1.7129,1.6746,1.10%
2016년 08월 10일,1.6894,1.6866,1.6936,1.6694,-0.04%
2016년 08월 09일,1.69,1.689,1.6944,1.6798,-0.07%
2016년 08월 08일,1.6911,1.6957,1.7008,1.6823,-0.53%
2016년 08월 05일,1.7001,1.6963,1.7019,1.6832,0.02%
2016년 08월 04일,1.6997,1.6979,1.7033,1.6866,-0.06%
2016년 08월 03일,1.7007,1.693,1.713,1.6913,0.27%
2016년 08월 02일,1.6961,1.6797,1.6993,1.6772,0.79%
2016년 08월 01일,1.6828,1.6927,1.7015,1.6775,-0.83%
2016년 07월 29일,1.6969,1.6919,1.7084,1.6811,0.12%
2016년 07월 28일,1.6949,1.6987,1.7026,1.687,-0.38%
2016년 07월 27일,1.7014,1.7161,1.7224,1.6979,-1.05%
2016년 07월 26일,1.7195,1.7294,1.7359,1.7131,-0.77%
2016년 07월 25일,1.7328,1.7436,1.7539,1.7284,-0.78%
2016년 07월 22일,1.7464,1.7457,1.7542,1.7365,-0.15%
2016년 07월 21일,1.749,1.7495,1.7587,1.7378,-0.25%
2016년 07월 20일,1.7533,1.7465,1.7604,1.7423,0.23%
2016년 07월 19일,1.7493,1.7473,1.7665,1.7429,-0.09%
2016년 07월 18일,1.7508,1.7332,1.7559,1.7284,0.74%
2016년 07월 15일,1.738,1.7372,1.7549,1.7321,-0.15%
2016년 07월 14일,1.7406,1.7447,1.7501,1.7178,-0.39%
2016년 07월 13일,1.7475,1.7294,1.7496,1.728,0.85%
2016년 07월 12일,1.7328,1.7369,1.7532,1.7279,-0.42%
2016년 07월 11일,1.7401,1.7404,1.7536,1.7332,-0.19%
2016년 07월 08일,1.7434,1.7374,1.7519,1.7304,0.18%
2016년 07월 07일,1.7402,1.7458,1.7557,1.7323,-0.50%
2016년 07월 06일,1.7489,1.7454,1.7664,1.742,0.04%
2016년 07월 05일,1.7482,1.7503,1.764,1.74,-0.31%
2016년 07월 04일,1.7536,1.7408,1.754,1.7308,0.76%
2016년 07월 01일,1.7404,1.7373,1.7488,1.726,-0.02%
2016년 06월 30일,1.7407,1.7414,1.7593,1.7289,-0.22%
2016년 06월 29일,1.7446,1.7469,1.7591,1.7298,-0.33%
2016년 06월 28일,1.7504,1.7275,1.7561,1.7122,1.16%
2016년 06월 27일,1.7304,1.7229,1.7509,1.7229,0.28%
2016년 06월 24일,1.7255,1.7031,1.765,1.7015,1.17%
2016년 06월 23일,1.7055,1.7007,1.7171,1.6953,0.12%
2016년 06월 22일,1.7034,1.7029,1.7153,1.6989,-0.16%
2016년 06월 21일,1.7062,1.7064,1.7183,1.6945,-0.18%
2016년 06월 20일,1.7092,1.7069,1.7107,1.6879,-0.05%
2016년 06월 17일,1.71,1.6995,1.7161,1.6926,0.44%
2016년 06월 16일,1.7025,1.7011,1.7171,1.696,-0.12%
2016년 06월 15일,1.7046,1.7051,1.7145,1.6962,-0.19%
2016년 06월 14일,1.7078,1.7095,1.7261,1.7038,-0.27%
2016년 06월 13일,1.7125,1.7112,1.7214,1.7003,-0.05%
2016년 06월 10일,1.7134,1.7038,1.7258,1.6981,0.35%
2016년 06월 09일,1.7074,1.7104,1.7269,1.7036,-0.33%
2016년 06월 08일,1.713,1.6988,1.719,1.6917,0.65%
2016년 06월 07일,1.702,1.7074,1.7147,1.6886,-0.52%
2016년 06월 06일,1.7109,1.7046,1.7177,1.6997,0.33%
2016년 06월 03일,1.7053,1.7178,1.7343,1.6993,-0.88%
2016년 06월 02일,1.7205,1.7215,1.7288,1.7112,-0.22%
2016년 06월 01일,1.7243,1.7149,1.7285,1.7095,0.37%
2016년 05월 31일,1.718,1.7328,1.7444,1.7142,-0.99%
2016년 05월 30일,1.7351,1.7214,1.7357,1.7199,0.66%
2016년 05월 27일,1.7237,1.7146,1.7287,1.7082,0.40%
2016년 05월 26일,1.7169,1.7056,1.7234,1.6997,0.48%
2016년 05월 25일,1.7087,1.7055,1.7143,1.6957,0.00%
2016년 05월 24일,1.7087,1.6998,1.7233,1.6994,0.33%
2016년 05월 23일,1.703,1.7191,1.7223,1.6994,-0.69%
2016년 05월 20일,1.7149,1.7087,1.7224,1.7038,0.26%
2016년 05월 19일,1.7105,1.7062,1.7138,1.6974,0.10%
2016년 05월 18일,1.7088,1.7057,1.7255,1.6987,0.02%
2016년 05월 17일,1.7084,1.6949,1.7126,1.6839,0.65%
2016년 05월 16일,1.6974,1.7004,1.714,1.6929,-0.28%
2016년 05월 13일,1.7022,1.7059,1.7146,1.6967,-0.39%
2016년 05월 12일,1.7088,1.7115,1.7296,1.7013,-0.35%
2016년 05월 11일,1.7148,1.722,1.7311,1.7037,-0.60%
2016년 05월 10일,1.7252,1.7322,1.7393,1.72,-0.58%
2016년 05월 09일,1.7352,1.7593,1.7652,1.732,-1.43%
2016년 05월 06일,1.7604,1.7453,1.7633,1.7417,0.67%
2016년 05월 05일,1.7486,1.7354,1.7552,1.7302,0.63%
2016년 05월 04일,1.7376,1.7177,1.7431,1.7151,0.97%
2016년 05월 03일,1.7209,1.7154,1.7329,1.7102,0.09%
2016년 05월 02일,1.7193,1.7339,1.7401,1.7149,-0.72%
2016년 04월 29일,1.7317,1.7152,1.741,1.7101,0.77%
2016년 04월 28일,1.7185,1.7253,1.7341,1.7057,-0.56%
2016년 04월 27일,1.7281,1.7123,1.735,1.7044,0.76%
2016년 04월 26일,1.7151,1.7178,1.7256,1.7083,-0.28%
2016년 04월 25일,1.7199,1.7169,1.7306,1.7092,-0.05%
2016년 04월 22일,1.7208,1.7099,1.7276,1.7051,0.46%
2016년 04월 21일,1.713,1.7202,1.7329,1.7045,-0.55%
2016년 04월 20일,1.7224,1.7076,1.7245,1.7042,0.68%
2016년 04월 19일,1.7108,1.7224,1.7291,1.6975,-0.83%
2016년 04월 18일,1.7252,1.7177,1.7309,1.7148,0.26%
2016년 04월 15일,1.7207,1.735,1.7422,1.7115,-1.02%
2016년 04월 14일,1.7384,1.7062,1.743,1.7051,1.67%
2016년 04월 13일,1.7098,1.6965,1.7188,1.6935,0.61%
2016년 04월 12일,1.6995,1.6812,1.7091,1.6759,1.01%
2016년 04월 11일,1.6825,1.6808,1.6887,1.6692,-0.14%
2016년 04월 08일,1.6848,1.6917,1.6978,1.677,-0.59%
2016년 04월 07일,1.6948,1.7088,1.717,1.6901,-0.98%
2016년 04월 06일,1.7115,1.7171,1.7216,1.7043,-0.48%
2016년 04월 05일,1.7197,1.71,1.7308,1.7052,0.41%
2016년 04월 04일,1.7127,1.7087,1.7238,1.7053,0.07%
2016년 04월 01일,1.7115,1.7051,1.7227,1.6996,0.21%
2016년 03월 31일,1.7079,1.6987,1.7154,1.6865,0.45%
2016년 03월 30일,1.7003,1.6927,1.7029,1.6756,0.25%
2016년 03월 29일,1.6961,1.7082,1.7209,1.6922,-0.89%
2016년 03월 28일,1.7113,1.7156,1.725,1.7058,-0.34%
2016년 03월 25일,1.7171,1.7139,1.7248,1.7086,0.01%
2016년 03월 24일,1.7169,1.7116,1.7194,1.6996,0.08%
2016년 03월 23일,1.7155,1.7168,1.7315,1.7095,-0.17%
2016년 03월 22일,1.7185,1.7144,1.7214,1.7006,0.07%
2016년 03월 21일,1.7173,1.7185,1.7308,1.7041,-0.24%
2016년 03월 18일,1.7215,1.7211,1.7387,1.7128,-0.16%
2016년 03월 17일,1.7242,1.7292,1.7342,1.7001,-0.43%
2016년 03월 16일,1.7317,1.7374,1.743,1.7238,-0.48%
2016년 03월 15일,1.7401,1.738,1.7569,1.7341,-0.07%
2016년 03월 14일,1.7413,1.7366,1.7497,1.7227,0.06%
2016년 03월 11일,1.7403,1.7636,1.7737,1.7292,-1.42%
2016년 03월 10일,1.7653,1.7793,1.7893,1.7607,-1.04%
2016년 03월 09일,1.7839,1.7691,1.7902,1.7655,0.68%
2016년 03월 08일,1.7718,1.765,1.7821,1.763,0.21%
2016년 03월 07일,1.7681,1.7551,1.7749,1.7527,0.59%
2016년 03월 04일,1.7578,1.7644,1.774,1.7501,-0.52%
2016년 03월 03일,1.767,1.7856,1.7926,1.7577,-1.23%
2016년 03월 02일,1.789,1.78,1.7959,1.7741,0.32%
2016년 03월 01일,1.7833,1.775,1.7861,1.7641,0.32%
2016년 02월 29일,1.7776,1.7926,1.7968,1.7738,-0.88%
2016년 02월 26일,1.7934,1.7851,1.8047,1.7801,0.29%
2016년 02월 25일,1.7883,1.7766,1.8007,1.77,0.51%
2016년 02월 24일,1.7792,1.7685,1.7859,1.7636,0.51%
2016년 02월 23일,1.7702,1.7657,1.7843,1.7619,0.11%
2016년 02월 22일,1.7683,1.7628,1.7742,1.7533,0.20%
2016년 02월 19일,1.7647,1.7458,1.7663,1.742,0.89%
2016년 02월 18일,1.7492,1.7441,1.7639,1.7409,0.11%
2016년 02월 17일,1.7473,1.7164,1.7536,1.7143,1.63%
2016년 02월 16일,1.7193,1.726,1.7371,1.7153,-0.57%
2016년 02월 15일,1.7292,1.7131,1.7326,1.7101,0.89%
2016년 02월 12일,1.7139,1.6823,1.7179,1.6797,1.72%
2016년 02월 11일,1.6849,1.6652,1.6932,1.6648,1.01%
2016년 02월 10일,1.668,1.6761,1.6833,1.6638,-0.66%
2016년 02월 09일,1.6791,1.684,1.6971,1.6749,-0.47%
2016년 02월 08일,1.687,1.7054,1.715,1.684,-1.25%
2016년 02월 05일,1.7084,1.7084,1.7223,1.7033,-0.16%
2016년 02월 04일,1.7112,1.7023,1.7144,1.6817,0.39%
2016년 02월 03일,1.7046,1.6953,1.7212,1.6936,0.40%
2016년 02월 02일,1.6978,1.6871,1.7063,1.6816,0.47%
2016년 02월 01일,1.6899,1.6912,1.6994,1.6749,-0.21%
2016년 01월 29일,1.6934,1.6959,1.7089,1.6828,-0.30%
2016년 01월 28일,1.6985,1.6867,1.6992,1.6825,0.55%
2016년 01월 27일,1.6892,1.6657,1.6915,1.6652,1.25%
2016년 01월 26일,1.6683,1.6575,1.6797,1.6546,0.49%
2016년 01월 25일,1.6601,1.6713,1.6761,1.6502,-0.80%
2016년 01월 22일,1.6735,1.6576,1.6814,1.6435,0.87%
2016년 01월 21일,1.659,1.6599,1.6712,1.6565,-0.20%
2016년 01월 20일,1.6624,1.6574,1.6714,1.655,0.14%
2016년 01월 19일,1.66,1.6565,1.6662,1.6477,0.07%
2016년 01월 18일,1.6588,1.6593,1.6651,1.6499,-0.20%
2016년 01월 15일,1.6621,1.6718,1.6904,1.6587,-0.73%
2016년 01월 14일,1.6744,1.6608,1.6768,1.6605,0.67%
2016년 01월 13일,1.6633,1.6551,1.6719,1.6441,0.35%
2016년 01월 12일,1.6575,1.6438,1.6621,1.6413,0.69%
2016년 01월 11일,1.6461,1.6581,1.6645,1.6412,-0.87%
2016년 01월 08일,1.6606,1.6528,1.672,1.6492,0.33%
2016년 01월 07일,1.6552,1.6771,1.6845,1.6484,-1.41%
2016년 01월 06일,1.6789,1.667,1.6854,1.6629,0.61%
2016년 01월 05일,1.6688,1.6574,1.6709,1.6508,0.52%
2016년 01월 04일,1.6602,1.6566,1.6809,1.6561,0.08%
2016년 01월 01일,1.6589,1.6564,1.6603,1.6544,-0.04%
2015년 12월 31일,1.6596,1.6537,1.6632,1.6516,0.18%
2015년 12월 30일,1.6567,1.6543,1.6669,1.6476,-0.02%
2015년 12월 29일,1.6571,1.6486,1.6611,1.6461,0.36%
2015년 12월 28일,1.6511,1.6694,1.6727,1.6476,-1.27%
