year,week,rain,wind,temperature,CTRY_1
2018,4,1.0834196891191707,3.2020725388601035,-2.311139896373056,중국
2018,5,0.9817829457364338,2.352713178294574,-1.5709302325581422,중국
2018,7,0.7536363636363637,2.3454545454545452,-0.8381818181818176,중국
2018,8,1.4490909090909097,2.4727272727272727,4.766909090909094,중국
2018,9,2.551020408163266,3.0816326530612246,5.67482993197279,중국
2018,11,2.4099697885196374,2.4138972809667676,8.652424242424242,중국
2018,13,1.8245283018867928,1.9858490566037736,11.15283018867924,중국
2018,15,2.891866028708136,3.1076555023923444,11.350839328537164,중국
2018,17,2.7704301075268845,2.2553763440860215,14.524731182795701,중국
2018,19,3.2770202020202026,2.207070707070707,16.014393939393933,중국
2018,21,3.644520547945203,2.682648401826484,15.862785388127845,중국
2018,22,3.2702928870292887,2.062761506276151,17.08263598326359,중국
2018,23,4.999999999999996,2.1797520661157024,20.155371900826445,중국
2018,24,3.304247787610618,2.309734513274336,18.6538053097345,중국
2018,25,3.7733777038269545,2.3527454242928454,20.83444259567389,중국
2018,26,3.931340579710144,2.3278985507246377,20.939311594202877,중국
2018,27,4.128834355828218,2.182515337423313,21.174693251533732,중국
2018,28,4.756479999999999,2.0992,21.506399999999978,중국
2018,29,4.873360655737699,2.5,21.073360655737698,중국
2018,30,6.010878661087861,2.292887029288703,22.947907949790803,중국
2018,31,3.556360424028265,2.001766784452297,21.024028268551252,중국
2018,32,4.515114235500876,2.2161687170474518,20.83321616871703,중국
2018,33,5.199650959860383,2.6527050610820244,22.158813263525293,중국
2018,34,4.330434782608692,2.383399209486166,20.23498023715415,중국
2018,35,4.6924608819345615,2.14651493598862,20.527453769559038,중국
2018,36,3.2084112149532715,2.0911214953271027,18.473364485981303,중국
2018,37,2.475559701492539,2.341417910447761,16.58544776119403,중국
2018,38,3.072727272727272,1.9523809523809523,18.504761904761914,중국
2018,39,2.598620689655172,2.2712643678160918,14.87655172413793,중국
2018,40,1.3689361702127656,2.0808510638297872,11.582127659574475,중국
2018,41,2.102222222222223,2.111111111111111,13.972345679012344,중국
2018,42,1.7385826771653554,2.0183727034120733,13.604724409448815,중국
2018,43,1.5702875399361034,2.34185303514377,11.359105431309901,중국
2018,44,1.541121495327102,2.7710280373831777,8.782242990654202,중국
2018,46,1.6395698924731206,2.4086021505376345,9.130107526881712,중국
2018,47,1.6703296703296697,2.5549450549450547,11.901098901098903,중국
2018,48,1.5042105263157899,2.3947368421052633,9.824736842105265,중국
2018,49,1.4075723830734967,3.510022271714922,5.088195991091313,중국
2018,50,0.8954545454545452,3.037878787878788,6.820454545454545,중국
2018,51,1.250950570342205,2.167300380228137,5.098859315589354,중국
2018,52,0.9320000000000002,2.6,8.889142857142856,중국
2018,6,1.0723076923076922,2.669230769230769,1.5869230769230767,중국
2018,10,1.7788530465949834,2.9068100358422937,5.183870967741938,중국
2018,16,2.7863013698630152,2.6335616438356166,15.285958904109599,중국
2018,20,2.6847025495750714,2.461756373937677,17.81161473087819,중국
2018,14,2.0556862745098057,3.3058823529411763,8.581960784313724,중국
2018,45,2.3244332493702777,2.3073047858942064,8.862216624685136,중국
2018,18,2.8979820627802693,2.3228699551569507,16.56860986547085,중국
2018,12,2.233333333333334,2.425438596491228,11.439912280701758,중국
2018,1,0.7222222222222223,1.8888888888888888,-15.355555555555554,
2018,2,0.25,1.6666666666666667,-11.783333333333333,
2018,3,0.21428571428571427,0.5714285714285714,-14.257142857142854,
2018,4,0.1,1.75,-21.6,
2018,6,0.0,0.5,-11.9,
2018,7,1.5,1.0,-6.75,
2018,8,0.13999999999999999,2.2,-10.879999999999999,
2018,9,0.6833333333333332,1.5,-1.5,
2018,11,2.5,1.625,2.4875,
2018,13,0.55,2.0,0.75,
2018,14,1.7399999999999998,3.0,2.74,
2018,15,6.04,2.0,1.52,
2018,16,4.25,1.75,6.025,
2018,17,1.0,1.5,9.5,
2018,18,0.44999999999999996,2.0,8.95,
2018,19,7.333333333333333,1.6666666666666667,3.533333333333333,
2018,20,0.7857142857142858,1.7142857142857142,10.585714285714285,
2018,21,8.5,4.0,5.65,
2018,23,0.1,1.0,14.5,
2018,24,0.06666666666666667,0.6666666666666666,21.2,
2018,25,0.9428571428571427,1.2857142857142858,19.928571428571427,
2018,26,0.13333333333333333,2.6666666666666665,22.3,
2018,27,2.466666666666667,1.0,18.733333333333334,
2018,28,1.4333333333333333,1.3333333333333333,23.099999999999998,
2018,29,1.15,0.5,21.4,
2018,30,0.0,1.0,26.9,
2018,31,1.0,2.0,19.95,
2018,32,2.0,1.0,17.7,
2018,33,4.52,3.4,15.940000000000003,
2018,34,0.38,2.2,20.919999999999998,
2018,35,2.5166666666666666,2.1666666666666665,15.9,
2018,36,0.0,3.0,13.6,
2018,37,3.3200000000000003,2.2,11.04,
2018,39,4.819999999999999,0.8,10.52,
2018,40,1.05,3.5,12.9,
2018,42,5.916666666666667,1.6666666666666667,-0.0333333333333334,
2018,44,2.271428571428572,2.2857142857142856,0.8,
2018,45,1.5,2.0,0.45000000000000007,
2018,46,1.4166666666666667,2.1666666666666665,-8.15,
2018,47,2.0,3.3333333333333335,-6.633333333333333,
2018,48,2.866666666666667,2.1666666666666665,-10.066666666666666,
2018,49,1.3199999999999998,1.4,-11.08,
2018,51,0.125,2.0,-10.55,
2018,7,161.0,60.0,23.2,페루
2018,50,888.0,5.0,16.7,페루
2017,52,3.0300000000000002,11.05,14.534999999999997,칠레
2018,7,0.6736842105263157,8.868421052631579,17.157894736842106,칠레
2018,14,2.512328767123287,7.273972602739726,11.075342465753426,칠레
2018,16,2.388607594936709,8.329113924050633,12.016455696202529,칠레
2018,18,1.6412698412698412,6.301587301587301,11.517460317460316,칠레
2018,23,2.6318181818181823,6.613636363636363,7.147727272727277,칠레
2018,24,2.4075471698113216,7.60377358490566,11.062264150943399,칠레
2018,25,1.6027027027027028,9.14864864864865,7.433783783783783,칠레
2018,26,3.143103448275862,8.086206896551724,8.310344827586205,칠레
2018,28,2.1328358208955223,7.447761194029851,9.420895522388058,칠레
2018,39,2.8336734693877546,8.448979591836734,10.312244897959186,칠레
2018,42,3.016867469879518,8.048192771084338,9.703614457831325,칠레
2018,43,1.505172413793104,7.017241379310345,13.143103448275868,칠레
2018,46,1.272340425531915,7.212765957446808,12.202127659574465,칠레
2018,47,2.1603448275862074,10.982758620689655,12.37586206896552,칠레
2018,49,1.525714285714286,9.4,15.382857142857146,칠레
2018,3,0.6888888888888889,11.277777777777779,15.38888888888889,칠레
2018,4,0.5269230769230769,12.461538461538462,15.476923076923073,칠레
2018,6,0.4342105263157894,9.18421052631579,14.82631578947369,칠레
